0.119179,0.026858,-0.336681
0.102374,0.026595,0.417022
0.093928,0.011576,0.371467
-0.105482,0.022897,-0.242055
-0.044707,-0.042193,0.038445
0.108102,0.158668,0.115752
0.262417,-0.088248,-0.140063
0.094929,-0.210146,0.075680
0.180284,-0.104055,-0.396596
0.027505,-0.096242,-0.119469
0.112886,-0.100428,-0.051000
-0.071706,0.064732,0.295836
0.085400,-0.172777,-0.498881
-0.102653,0.142130,0.291019
0.127112,0.018728,0.645797
0.062681,-0.120900,0.270953
-0.026482,-0.091138,0.118167
